Date,Product_ID,Product_Name,Category,Opening_Stock,Units_Sold,Stock_Received,Closing_Stock
2025-06-05,P128,Printer Paper V2,Office,162,1,3,164
2025-06-05,P135,Stapler V3,Office,319,2,1,318
2025-06-05,P147,Cushion V3,Home,298,1,2,299
2025-06-05,P158,Phone Case V2,Accessories,266,1,5,270
2025-06-05,P172,Coffee V1,Grocery,153,1,7,159
2025-06-06,P109,USB Hub V1,Electronics,213,1,6,218
2025-06-06,P119,Notebook V2,Office,244,2,4,246
2025-06-06,P133,Stapler V1,Office,162,3,5,164
2025-06-06,P135,Stapler V3,Office,328,1,2,329
2025-06-06,P152,Cleaning Kit V2,Home,240,1,7,246
2025-06-06,P169,Travel Pouch V1,Accessories,285,3,6,288
2025-06-06,P176,Tea V2,Grocery,324,2,6,328
2025-06-07,P107,Headphones V2,Electronics,161,3,6,164
2025-06-07,P110,USB Hub V2,Electronics,315,2,5,318
2025-06-07,P119,Notebook V2,Office,223,1,1,223
2025-06-07,P126,Desk Lamp V3,Office,233,1,4,236
2025-06-07,P158,Phone Case V2,Accessories,211,1,4,214
2025-06-07,P178,Biscuits V1,Grocery,287,3,8,292
2025-06-07,P179,Biscuits V2,Grocery,267,4,2,265
2025-06-08,P119,Notebook V2,Office,286,3,5,288
2025-06-08,P121,Office Chair V1,Office,347,2,12,357
2025-06-08,P127,Printer Paper V1,Office,364,2,4,366
2025-06-08,P146,Cushion V2,Home,316,2,3,317
2025-06-08,P150,LED Bulb V3,Home,246,2,3,247
2025-06-08,P152,Cleaning Kit V2,Home,120,2,6,124
2025-06-08,P163,Power Bank V1,Accessories,318,8,3,313
2025-06-09,P102,Wireless Mouse V3,Electronics,372,1,5,376
2025-06-10,P116,Bluetooth Speaker V2,Electronics,339,2,1,338
2025-06-10,P127,Printer Paper V1,Office,375,1,7,381
2025-06-10,P155,Laptop Bag V2,Accessories,267,3,5,269
2025-06-10,P156,Laptop Bag V3,Accessories,377,1,2,378
2025-06-10,P159,Phone Case V3,Accessories,336,1,2,337
2025-06-10,P162,Charging Cable V3,Accessories,64,1,4,67
2025-06-11,P105,Keyboard V3,Electronics,176,3,3,176
2025-06-11,P110,USB Hub V2,Electronics,368,5,4,367
2025-06-11,P119,Notebook V2,Office,277,4,6,279
2025-06-11,P125,Desk Lamp V2,Office,276,4,3,275
2025-06-11,P136,Water Bottle V1,Home,332,1,1,332
2025-06-11,P153,Cleaning Kit V3,Home,377,2,0,375
2025-06-11,P161,Charging Cable V2,Accessories,374,2,6,378
2025-06-11,P163,Power Bank V1,Accessories,370,1,6,375
2025-06-12,P128,Printer Paper V2,Office,92,2,4,94
2025-06-12,P177,Tea V3,Grocery,122,1,5,126
2025-06-13,P150,LED Bulb V3,Home,222,2,4,224
2025-06-13,P171,Travel Pouch V3,Accessories,198,6,2,194
2025-06-14,P121,Office Chair V1,Office,366,2,1,365
2025-06-14,P123,Office Chair V3,Office,143,4,9,148
2025-06-14,P138,Water Bottle V3,Home,73,4,3,72
2025-06-14,P151,Cleaning Kit V1,Home,228,2,4,230
2025-06-14,P160,Charging Cable V1,Accessories,359,2,2,359
2025-06-14,P173,Coffee V2,Grocery,237,1,10,246
2025-06-15,P116,Bluetooth Speaker V2,Electronics,286,1,2,287
2025-06-15,P124,Desk Lamp V1,Office,214,2,4,216
2025-06-15,P158,Phone Case V2,Accessories,261,1,6,266
2025-06-15,P171,Travel Pouch V3,Accessories,181,1,4,184
2025-06-16,P100,Wireless Mouse V1,Electronics,267,1,7,273
2025-06-16,P101,Wireless Mouse V2,Electronics,273,4,6,275
2025-06-16,P130,File Folder V1,Office,281,4,2,279
2025-06-16,P138,Water Bottle V3,Home,70,2,3,71
2025-06-16,P150,LED Bulb V3,Home,268,1,5,272
2025-06-16,P167,Desk Mat V2,Accessories,258,2,4,260
2025-06-17,P120,Notebook V3,Office,185,1,5,189
2025-06-17,P127,Printer Paper V1,Office,319,1,4,322
2025-06-17,P143,Table Clock V2,Home,219,3,3,219
2025-06-17,P161,Charging Cable V2,Accessories,343,1,6,348
2025-06-17,P176,Tea V2,Grocery,391,1,2,392
2025-06-18,P105,Keyboard V3,Electronics,203,2,5,206
2025-06-18,P109,USB Hub V1,Electronics,213,1,5,217
2025-06-18,P128,Printer Paper V2,Office,94,2,3,95
2025-06-18,P162,Charging Cable V3,Accessories,171,3,7,175
2025-06-19,P109,USB Hub V1,Electronics,249,1,1,249
2025-06-19,P131,File Folder V2,Office,205,1,4,208
2025-06-19,P140,Storage Box V2,Home,187,1,3,189
2025-06-19,P159,Phone Case V3,Accessories,227,3,4,228
2025-06-19,P164,Power Bank V2,Accessories,294,1,2,295
2025-06-20,P117,Bluetooth Speaker V3,Electronics,204,1,2,205
2025-06-20,P120,Notebook V3,Office,152,3,3,152
2025-06-20,P124,Desk Lamp V1,Office,196,2,3,197
2025-06-20,P126,Desk Lamp V3,Office,330,2,3,331
2025-06-20,P137,Water Bottle V2,Home,173,1,4,176
2025-06-20,P144,Table Clock V3,Home,252,1,6,257
2025-06-20,P151,Cleaning Kit V1,Home,122,4,2,120
2025-06-20,P160,Charging Cable V1,Accessories,406,2,7,411
2025-06-20,P172,Coffee V1,Grocery,188,2,4,190
2025-06-20,P177,Tea V3,Grocery,64,1,4,67
2025-06-21,P116,Bluetooth Speaker V2,Electronics,239,3,3,239
2025-06-21,P133,Stapler V1,Office,174,2,4,176
2025-06-21,P142,Table Clock V1,Home,147,4,4,147
2025-06-21,P150,LED Bulb V3,Home,135,1,1,135
2025-06-22,P101,Wireless Mouse V2,Electronics,202,2,0,200
2025-06-22,P108,Headphones V3,Electronics,332,1,2,333
2025-06-22,P135,Stapler V3,Office,306,1,4,309
2025-06-22,P149,LED Bulb V2,Home,124,1,2,125
2025-06-22,P166,Desk Mat V1,Accessories,168,2,2,168
2025-06-22,P177,Tea V3,Grocery,142,2,3,143
2025-06-22,P179,Biscuits V2,Grocery,281,3,2,280
2025-06-23,P116,Bluetooth Speaker V2,Electronics,302,1,4,305
2025-06-23,P141,Storage Box V3,Home,306,1,4,309
2025-06-23,P160,Charging Cable V1,Accessories,315,5,5,315
2025-06-23,P165,Power Bank V3,Accessories,214,3,3,214
2025-06-23,P175,Tea V1,Grocery,211,2,3,212
2025-06-24,P103,Keyboard V1,Electronics,176,1,3,178
2025-06-24,P125,Desk Lamp V2,Office,315,2,2,315
2025-06-24,P148,LED Bulb V1,Home,180,4,2,178
2025-06-24,P155,Laptop Bag V2,Accessories,339,2,4,341
2025-06-25,P107,Headphones V2,Electronics,157,1,6,162
2025-06-25,P115,Bluetooth Speaker V1,Electronics,275,1,4,278
2025-06-25,P119,Notebook V2,Office,361,2,3,362
2025-06-25,P138,Water Bottle V3,Home,77,1,2,78
2025-06-25,P140,Storage Box V2,Home,115,2,7,120
2025-06-25,P141,Storage Box V3,Home,232,2,4,234
2025-06-25,P145,Cushion V1,Home,165,4,6,167
2025-06-25,P147,Cushion V3,Home,250,2,5,253
2025-06-25,P155,Laptop Bag V2,Accessories,251,1,10,260
2025-06-25,P166,Desk Mat V1,Accessories,70,1,5,74
2025-06-25,P179,Biscuits V2,Grocery,238,2,0,236
2025-06-26,P103,Keyboard V1,Electronics,240,3,6,243
2025-06-26,P108,Headphones V3,Electronics,390,4,6,392
2025-06-26,P114,Webcam V3,Electronics,321,3,5,323
2025-06-26,P156,Laptop Bag V3,Accessories,402,1,6,407
2025-06-26,P175,Tea V1,Grocery,266,1,5,270
2025-06-27,P105,Keyboard V3,Electronics,121,2,5,124
2025-06-27,P121,Office Chair V1,Office,335,2,7,340
2025-06-27,P123,Office Chair V3,Office,134,1,1,134
2025-06-27,P125,Desk Lamp V2,Office,245,1,4,248
2025-06-27,P132,File Folder V3,Office,274,1,4,277
2025-06-27,P137,Water Bottle V2,Home,125,1,7,131
2025-06-27,P146,Cushion V2,Home,327,2,6,331
2025-06-27,P154,Laptop Bag V1,Accessories,288,3,3,288
2025-06-27,P159,Phone Case V3,Accessories,243,1,4,246
2025-06-27,P174,Coffee V3,Grocery,166,1,9,174
2025-06-28,P125,Desk Lamp V2,Office,236,4,2,234
2025-06-28,P148,LED Bulb V1,Home,171,3,3,171
2025-06-28,P171,Travel Pouch V3,Accessories,311,1,9,319
2025-06-28,P174,Coffee V3,Grocery,238,2,7,243
2025-06-29,P100,Wireless Mouse V1,Electronics,198,3,3,198
2025-06-29,P132,File Folder V3,Office,249,1,4,252
2025-06-29,P138,Water Bottle V3,Home,92,2,3,93
2025-06-29,P168,Desk Mat V3,Accessories,337,2,5,340
2025-06-30,P132,File Folder V3,Office,267,1,5,271
2025-06-30,P155,Laptop Bag V2,Accessories,328,3,4,329
2025-06-30,P160,Charging Cable V1,Accessories,380,1,1,380
2025-06-30,P178,Biscuits V1,Grocery,324,5,5,324
2025-07-01,P105,Keyboard V3,Electronics,113,1,1,113
2025-07-01,P118,Notebook V1,Office,359,3,6,362
2025-07-01,P167,Desk Mat V2,Accessories,337,3,4,338
2025-07-01,P169,Travel Pouch V1,Accessories,214,3,3,214
2025-07-01,P175,Tea V1,Grocery,145,2,4,147
2025-07-02,P104,Keyboard V2,Electronics,399,2,1,398
2025-07-02,P113,Webcam V2,Electronics,218,1,6,223
2025-07-02,P136,Water Bottle V1,Home,251,2,2,251
2025-07-02,P137,Water Bottle V2,Home,163,4,5,164
2025-07-02,P174,Coffee V3,Grocery,195,3,5,197
2025-07-02,P179,Biscuits V2,Grocery,286,2,0,284
2025-07-03,P100,Wireless Mouse V1,Electronics,167,6,5,166
2025-07-03,P104,Keyboard V2,Electronics,273,2,8,279
2025-07-03,P126,Desk Lamp V3,Office,234,6,3,231
2025-07-03,P163,Power Bank V1,Accessories,367,3,5,369
2025-07-03,P174,Coffee V3,Grocery,235,4,3,234
2025-07-04,P109,USB Hub V1,Electronics,252,1,1,252
2025-07-04,P124,Desk Lamp V1,Office,278,1,3,280
2025-07-04,P131,File Folder V2,Office,288,2,4,290
2025-07-04,P135,Stapler V3,Office,373,4,3,372
2025-07-05,P109,USB Hub V1,Electronics,185,1,2,186
2025-07-05,P115,Bluetooth Speaker V1,Electronics,333,3,1,331
2025-07-05,P120,Notebook V3,Office,108,1,3,110
2025-07-05,P123,Office Chair V3,Office,54,4,4,54
2025-07-05,P125,Desk Lamp V2,Office,278,2,4,280
2025-07-05,P159,Phone Case V3,Accessories,206,1,4,209
2025-07-05,P167,Desk Mat V2,Accessories,283,2,4,285
2025-07-05,P173,Coffee V2,Grocery,229,1,3,231
2025-07-06,P101,Wireless Mouse V2,Electronics,249,1,6,254
2025-07-06,P103,Keyboard V1,Electronics,313,1,3,315
2025-07-06,P122,Office Chair V2,Office,140,2,5,143
2025-07-06,P143,Table Clock V2,Home,135,1,3,137
2025-07-06,P156,Laptop Bag V3,Accessories,380,2,5,383
2025-07-07,P117,Bluetooth Speaker V3,Electronics,189,3,6,192
2025-07-07,P119,Notebook V2,Office,225,4,5,226
2025-07-07,P125,Desk Lamp V2,Office,339,1,3,341
2025-07-07,P133,Stapler V1,Office,142,2,2,142
2025-07-07,P160,Charging Cable V1,Accessories,281,3,0,278
2025-07-07,P162,Charging Cable V3,Accessories,76,5,2,73
2025-07-08,P104,Keyboard V2,Electronics,409,3,1,407
2025-07-08,P107,Headphones V2,Electronics,174,3,7,178
2025-07-08,P122,Office Chair V2,Office,160,1,3,162
2025-07-08,P128,Printer Paper V2,Office,153,1,7,159
2025-07-08,P135,Stapler V3,Office,300,4,5,301
2025-07-08,P149,LED Bulb V2,Home,173,5,3,171
2025-07-08,P162,Charging Cable V3,Accessories,175,2,9,182
2025-07-09,P101,Wireless Mouse V2,Electronics,233,4,7,236
2025-07-09,P107,Headphones V2,Electronics,191,3,4,192
2025-07-09,P134,Stapler V2,Office,314,1,6,319
2025-07-09,P151,Cleaning Kit V1,Home,120,2,3,121
2025-07-10,P125,Desk Lamp V2,Office,235,3,5,237
2025-07-10,P152,Cleaning Kit V2,Home,100,4,8,104
2025-07-10,P160,Charging Cable V1,Accessories,308,3,4,309
2025-07-10,P169,Travel Pouch V1,Accessories,251,1,3,253
2025-07-11,P121,Office Chair V1,Office,255,1,2,256
2025-07-11,P133,Stapler V1,Office,167,2,9,174
2025-07-11,P136,Water Bottle V1,Home,315,1,3,317
2025-07-11,P137,Water Bottle V2,Home,53,1,1,53
2025-07-11,P156,Laptop Bag V3,Accessories,333,1,7,339
2025-07-11,P170,Travel Pouch V2,Accessories,158,4,7,161
2025-07-12,P149,LED Bulb V2,Home,72,1,6,77
2025-07-12,P152,Cleaning Kit V2,Home,125,2,5,128
2025-07-12,P159,Phone Case V3,Accessories,322,2,4,324
2025-07-12,P167,Desk Mat V2,Accessories,318,3,4,319
2025-07-13,P140,Storage Box V2,Home,94,2,2,94
2025-07-13,P170,Travel Pouch V2,Accessories,215,3,1,213
2025-07-13,P177,Tea V3,Grocery,131,1,4,134
2025-07-14,P107,Headphones V2,Electronics,142,1,5,146
2025-07-14,P111,USB Hub V3,Electronics,368,1,1,368
2025-07-14,P115,Bluetooth Speaker V1,Electronics,350,1,4,353
2025-07-14,P119,Notebook V2,Office,222,4,5,223
2025-07-14,P130,File Folder V1,Office,333,2,4,335
2025-07-14,P133,Stapler V1,Office,107,2,1,106
2025-07-14,P137,Water Bottle V2,Home,112,1,2,113
2025-07-14,P153,Cleaning Kit V3,Home,364,2,5,367
2025-07-14,P155,Laptop Bag V2,Accessories,214,5,1,210
2025-07-14,P162,Charging Cable V3,Accessories,68,3,3,68
2025-07-15,P139,Storage Box V1,Home,150,4,5,151
2025-07-15,P152,Cleaning Kit V2,Home,146,1,3,148
2025-07-15,P173,Coffee V2,Grocery,345,4,2,343
2025-07-16,P118,Notebook V1,Office,234,1,5,238
2025-07-16,P121,Office Chair V1,Office,362,3,1,360
2025-07-16,P133,Stapler V1,Office,94,2,5,97
2025-07-16,P135,Stapler V3,Office,268,2,3,269
2025-07-16,P138,Water Bottle V3,Home,149,2,5,152
2025-07-17,P120,Notebook V3,Office,159,2,4,161
2025-07-17,P173,Coffee V2,Grocery,332,2,1,331
2025-07-18,P105,Keyboard V3,Electronics,205,3,3,205
2025-07-18,P119,Notebook V2,Office,256,1,8,263
2025-07-18,P131,File Folder V2,Office,193,2,8,199
2025-07-18,P137,Water Bottle V2,Home,80,3,5,82
2025-07-18,P145,Cushion V1,Home,196,1,1,196
2025-07-18,P147,Cushion V3,Home,233,2,6,237
2025-07-18,P172,Coffee V1,Grocery,187,1,2,188
2025-07-18,P176,Tea V2,Grocery,368,1,2,369
2025-07-19,P118,Notebook V1,Office,369,1,7,375
2025-07-19,P132,File Folder V3,Office,213,3,3,213
2025-07-19,P137,Water Bottle V2,Home,122,2,3,123
2025-07-19,P142,Table Clock V1,Home,194,2,3,195
2025-07-19,P174,Coffee V3,Grocery,247,5,4,246
2025-07-20,P101,Wireless Mouse V2,Electronics,276,5,5,276
2025-07-20,P103,Keyboard V1,Electronics,208,2,3,209
2025-07-20,P120,Notebook V3,Office,168,1,2,169
2025-07-20,P144,Table Clock V3,Home,146,2,4,148
2025-07-20,P156,Laptop Bag V3,Accessories,299,4,6,301
2025-07-20,P161,Charging Cable V2,Accessories,285,8,4,281
2025-07-21,P124,Desk Lamp V1,Office,279,4,4,279
2025-07-21,P144,Table Clock V3,Home,177,1,5,181
2025-07-21,P156,Laptop Bag V3,Accessories,354,4,5,355
2025-07-21,P164,Power Bank V2,Accessories,208,5,4,207
2025-07-22,P108,Headphones V3,Electronics,446,3,4,447
2025-07-22,P137,Water Bottle V2,Home,71,2,6,75
2025-07-22,P165,Power Bank V3,Accessories,197,1,2,198
2025-07-22,P169,Travel Pouch V1,Accessories,168,1,2,169
2025-07-23,P105,Keyboard V3,Electronics,145,1,7,151
2025-07-23,P107,Headphones V2,Electronics,135,1,1,135
2025-07-23,P109,USB Hub V1,Electronics,247,3,7,251
2025-07-23,P117,Bluetooth Speaker V3,Electronics,196,6,5,195
2025-07-23,P152,Cleaning Kit V2,Home,239,1,3,241
2025-07-23,P156,Laptop Bag V3,Accessories,428,1,4,431
2025-07-23,P171,Travel Pouch V3,Accessories,262,1,3,264
2025-07-23,P172,Coffee V1,Grocery,180,5,3,178
2025-07-24,P107,Headphones V2,Electronics,87,3,6,90
2025-07-24,P145,Cushion V1,Home,138,1,2,139
2025-07-24,P147,Cushion V3,Home,231,1,5,235
2025-07-24,P163,Power Bank V1,Accessories,359,3,3,359
2025-07-24,P169,Travel Pouch V1,Accessories,205,3,6,208
2025-07-25,P142,Table Clock V1,Home,196,3,2,195
2025-07-26,P105,Keyboard V3,Electronics,167,2,1,166
2025-07-26,P124,Desk Lamp V1,Office,261,1,6,266
2025-07-26,P125,Desk Lamp V2,Office,352,4,5,353
2025-07-26,P154,Laptop Bag V1,Accessories,411,1,5,415
2025-07-26,P155,Laptop Bag V2,Accessories,239,6,8,241
2025-07-26,P160,Charging Cable V1,Accessories,363,2,2,363
2025-07-26,P162,Charging Cable V3,Accessories,65,4,7,68
2025-07-26,P168,Desk Mat V3,Accessories,319,2,2,319
2025-07-26,P170,Travel Pouch V2,Accessories,201,3,5,203
2025-07-27,P157,Phone Case V1,Accessories,365,6,5,364
2025-07-28,P100,Wireless Mouse V1,Electronics,178,1,4,181
2025-07-28,P104,Keyboard V2,Electronics,316,1,4,319
2025-07-28,P116,Bluetooth Speaker V2,Electronics,224,1,6,229
2025-07-28,P144,Table Clock V3,Home,206,3,1,204
2025-07-28,P176,Tea V2,Grocery,374,1,4,377
2025-07-28,P178,Biscuits V1,Grocery,220,3,4,221
2025-07-29,P132,File Folder V3,Office,265,4,2,263
2025-07-29,P137,Water Bottle V2,Home,113,2,2,113
2025-07-29,P168,Desk Mat V3,Accessories,366,2,8,372
2025-07-29,P175,Tea V1,Grocery,253,5,5,253
2025-07-30,P142,Table Clock V1,Home,155,1,5,159
2025-07-30,P145,Cushion V1,Home,126,5,4,125
2025-07-30,P148,LED Bulb V1,Home,172,1,7,178
2025-07-30,P151,Cleaning Kit V1,Home,130,3,9,136
2025-07-30,P166,Desk Mat V1,Accessories,207,1,1,207
2025-07-30,P170,Travel Pouch V2,Accessories,258,4,1,255
2025-07-31,P146,Cushion V2,Home,373,2,2,373
2025-07-31,P152,Cleaning Kit V2,Home,169,1,1,169
2025-07-31,P173,Coffee V2,Grocery,241,1,2,242
2025-08-01,P100,Wireless Mouse V1,Electronics,174,5,2,171
2025-08-01,P115,Bluetooth Speaker V1,Electronics,312,1,1,312
2025-08-01,P119,Notebook V2,Office,350,3,5,352
2025-08-01,P128,Printer Paper V2,Office,197,4,2,195
2025-08-01,P130,File Folder V1,Office,379,1,6,384
2025-08-01,P148,LED Bulb V1,Home,251,2,8,257
2025-08-01,P154,Laptop Bag V1,Accessories,288,3,5,290
2025-08-01,P158,Phone Case V2,Accessories,249,3,6,252
2025-08-02,P112,Webcam V1,Electronics,290,4,4,290
2025-08-02,P116,Bluetooth Speaker V2,Electronics,313,1,4,316
2025-08-02,P166,Desk Mat V1,Accessories,193,3,4,194
2025-08-03,P101,Wireless Mouse V2,Electronics,183,3,5,185
2025-08-03,P103,Keyboard V1,Electronics,212,1,7,218
2025-08-03,P104,Keyboard V2,Electronics,333,2,3,334
2025-08-03,P120,Notebook V3,Office,100,2,6,104
2025-08-03,P129,Printer Paper V3,Office,233,1,4,236
2025-08-03,P138,Water Bottle V3,Home,183,1,5,187
2025-08-03,P151,Cleaning Kit V1,Home,229,3,5,231
2025-08-03,P159,Phone Case V3,Accessories,340,5,2,337
2025-08-03,P163,Power Bank V1,Accessories,376,2,0,374
2025-08-03,P174,Coffee V3,Grocery,255,3,6,258
2025-08-04,P115,Bluetooth Speaker V1,Electronics,363,3,6,366
2025-08-04,P152,Cleaning Kit V2,Home,226,1,5,230
2025-08-04,P177,Tea V3,Grocery,198,3,3,198
2025-08-05,P101,Wireless Mouse V2,Electronics,230,3,5,232
2025-08-05,P108,Headphones V3,Electronics,378,2,5,381
2025-08-05,P126,Desk Lamp V3,Office,285,2,1,284
2025-08-05,P158,Phone Case V2,Accessories,228,2,1,227
2025-08-05,P164,Power Bank V2,Accessories,300,1,5,304
2025-08-06,P115,Bluetooth Speaker V1,Electronics,281,1,5,285
2025-08-06,P128,Printer Paper V2,Office,112,5,5,112
2025-08-06,P133,Stapler V1,Office,150,5,3,148
2025-08-06,P149,LED Bulb V2,Home,113,1,6,118
2025-08-07,P105,Keyboard V3,Electronics,203,1,3,205
2025-08-07,P119,Notebook V2,Office,296,3,5,298
2025-08-07,P127,Printer Paper V1,Office,294,4,3,293
2025-08-07,P130,File Folder V1,Office,321,1,6,326
2025-08-07,P132,File Folder V3,Office,212,6,3,209
2025-08-07,P168,Desk Mat V3,Accessories,422,4,8,426
2025-08-08,P152,Cleaning Kit V2,Home,123,3,3,123
2025-08-08,P154,Laptop Bag V1,Accessories,291,1,3,293
2025-08-08,P171,Travel Pouch V3,Accessories,182,3,4,183
2025-08-08,P173,Coffee V2,Grocery,335,1,7,341
2025-08-09,P103,Keyboard V1,Electronics,290,1,4,293
2025-08-09,P105,Keyboard V3,Electronics,127,3,5,129
2025-08-09,P117,Bluetooth Speaker V3,Electronics,319,1,2,320
2025-08-09,P148,LED Bulb V1,Home,227,2,3,228
2025-08-09,P155,Laptop Bag V2,Accessories,345,1,7,351
2025-08-10,P108,Headphones V3,Electronics,305,2,4,307
2025-08-10,P131,File Folder V2,Office,199,1,5,203
2025-08-10,P146,Cushion V2,Home,274,1,2,275
2025-08-10,P151,Cleaning Kit V1,Home,255,2,7,260
2025-08-10,P156,Laptop Bag V3,Accessories,302,4,5,303
2025-08-10,P163,Power Bank V1,Accessories,350,3,3,350
2025-08-10,P174,Coffee V3,Grocery,191,4,1,188
2025-08-11,P133,Stapler V1,Office,185,1,3,187
2025-08-11,P138,Water Bottle V3,Home,178,1,7,184
2025-08-11,P149,LED Bulb V2,Home,71,3,3,71
2025-08-11,P176,Tea V2,Grocery,401,3,2,400
2025-08-12,P101,Wireless Mouse V2,Electronics,196,1,4,199
2025-08-12,P131,File Folder V2,Office,222,2,8,228
2025-08-12,P170,Travel Pouch V2,Accessories,138,2,3,139
2025-08-12,P174,Coffee V3,Grocery,174,1,4,177
2025-08-13,P107,Headphones V2,Electronics,94,3,7,98
2025-08-13,P121,Office Chair V1,Office,381,3,5,383
2025-08-13,P139,Storage Box V1,Home,120,2,2,120
2025-08-13,P159,Phone Case V3,Accessories,310,1,4,313
2025-08-13,P164,Power Bank V2,Accessories,290,1,3,292
2025-08-13,P166,Desk Mat V1,Accessories,71,2,5,74
2025-08-14,P108,Headphones V3,Electronics,305,1,3,307
2025-08-14,P109,USB Hub V1,Electronics,296,2,4,298
2025-08-14,P112,Webcam V1,Electronics,325,2,5,328
2025-08-14,P113,Webcam V2,Electronics,126,1,3,128
2025-08-14,P136,Water Bottle V1,Home,274,1,5,278
2025-08-14,P163,Power Bank V1,Accessories,438,1,3,440
2025-08-15,P106,Headphones V1,Electronics,281,5,6,282
2025-08-15,P112,Webcam V1,Electronics,308,1,3,310
2025-08-15,P118,Notebook V1,Office,322,1,5,326
2025-08-15,P140,Storage Box V2,Home,103,1,1,103
2025-08-15,P143,Table Clock V2,Home,90,1,6,95
2025-08-15,P150,LED Bulb V3,Home,134,1,2,135
2025-08-15,P166,Desk Mat V1,Accessories,136,3,2,135
2025-08-15,P167,Desk Mat V2,Accessories,216,1,3,218
2025-08-16,P120,Notebook V3,Office,115,1,6,120
2025-08-16,P138,Water Bottle V3,Home,177,2,4,179
2025-08-16,P163,Power Bank V1,Accessories,389,1,2,390
2025-08-16,P167,Desk Mat V2,Accessories,307,2,4,309
2025-08-16,P171,Travel Pouch V3,Accessories,305,1,8,312
2025-08-17,P100,Wireless Mouse V1,Electronics,201,1,3,203
2025-08-17,P104,Keyboard V2,Electronics,317,4,3,316
2025-08-17,P115,Bluetooth Speaker V1,Electronics,275,2,2,275
2025-08-17,P123,Office Chair V3,Office,145,1,7,151
2025-08-17,P124,Desk Lamp V1,Office,300,2,4,302
2025-08-17,P136,Water Bottle V1,Home,280,1,2,281
2025-08-17,P138,Water Bottle V3,Home,179,4,6,181
2025-08-17,P141,Storage Box V3,Home,213,2,4,215
2025-08-17,P144,Table Clock V3,Home,227,2,7,232
2025-08-17,P149,LED Bulb V2,Home,134,1,2,135
2025-08-17,P152,Cleaning Kit V2,Home,129,1,0,128
2025-08-17,P159,Phone Case V3,Accessories,206,7,7,206
2025-08-18,P124,Desk Lamp V1,Office,237,3,3,237
2025-08-18,P145,Cushion V1,Home,189,1,6,194
2025-08-18,P160,Charging Cable V1,Accessories,383,1,3,385
2025-08-18,P169,Travel Pouch V1,Accessories,248,1,2,249
2025-08-18,P175,Tea V1,Grocery,258,1,3,260
2025-08-18,P177,Tea V3,Grocery,169,5,7,171
2025-08-19,P106,Headphones V1,Electronics,292,1,4,295
2025-08-19,P165,Power Bank V3,Accessories,189,2,10,197
2025-08-20,P101,Wireless Mouse V2,Electronics,255,1,8,262
2025-08-21,P102,Wireless Mouse V3,Electronics,256,1,2,257
2025-08-21,P125,Desk Lamp V2,Office,286,1,6,291
2025-08-21,P137,Water Bottle V2,Home,136,1,5,140
2025-08-21,P140,Storage Box V2,Home,173,1,6,178
2025-08-21,P155,Laptop Bag V2,Accessories,226,1,4,229
2025-08-22,P114,Webcam V3,Electronics,435,3,3,435
2025-08-22,P136,Water Bottle V1,Home,306,1,4,309
2025-08-22,P154,Laptop Bag V1,Accessories,368,3,3,368
2025-08-22,P174,Coffee V3,Grocery,215,1,1,215
2025-08-23,P129,Printer Paper V3,Office,272,3,3,272
2025-08-23,P145,Cushion V1,Home,162,1,5,166
2025-08-23,P166,Desk Mat V1,Accessories,203,4,6,205
2025-08-23,P171,Travel Pouch V3,Accessories,225,3,5,227
2025-08-23,P172,Coffee V1,Grocery,155,1,2,156
2025-08-24,P106,Headphones V1,Electronics,296,3,5,298
2025-08-24,P116,Bluetooth Speaker V2,Electronics,264,2,4,266
2025-08-24,P119,Notebook V2,Office,282,2,2,282
2025-08-24,P123,Office Chair V3,Office,137,2,0,135
2025-08-24,P130,File Folder V1,Office,338,4,3,337
2025-08-25,P126,Desk Lamp V3,Office,334,1,4,337
2025-08-25,P131,File Folder V2,Office,268,5,11,274
2025-08-25,P137,Water Bottle V2,Home,59,3,4,60
2025-08-25,P148,LED Bulb V1,Home,266,1,9,274
2025-08-25,P154,Laptop Bag V1,Accessories,360,6,3,357
2025-08-25,P155,Laptop Bag V2,Accessories,290,4,9,295
